x,y,z,qx,qy,qz,qw
618.791659,-133.492215,348.296838,0.116695,0.993168,-0.000000,0.000000
618.791659,-133.492215,348.296838,0.116695,0.993168,-0.000000,0.000000
615.150543,-133.365199,347.984798,0.116710,0.993166,-0.000022,0.000023
615.150543,-133.365199,347.984798,0.116710,0.993166,-0.000022,0.000023
611.446771,-133.225452,347.608149,0.116695,0.993168,-0.000000,0.000000
611.446771,-133.225452,347.608149,0.116695,0.993168,-0.000000,0.000000
607.709690,-132.894776,347.209857,0.116711,0.993166,-0.000023,0.000025
607.709690,-132.894776,347.209857,0.116711,0.993166,-0.000023,0.000025
603.906660,-132.552754,346.743060,0.116694,0.993168,-0.000000,0.000000
603.906660,-132.552754,346.743060,0.116694,0.993168,-0.000000,0.000000
600.555924,-131.960977,346.335484,0.116708,0.993166,-0.000019,0.000020
600.555924,-131.960977,346.335484,0.116708,0.993166,-0.000019,0.000020
597.156037,-131.363519,345.872277,0.116694,0.993168,-0.000000,-0.000000
597.156037,-131.363519,345.872277,0.116694,0.993168,-0.000000,-0.000000
594.523254,-130.487303,345.421684,0.116703,0.993167,-0.000012,0.000013
594.523254,-130.487303,345.421684,0.116703,0.993167,-0.000012,0.000013
591.857828,-129.610744,344.935166,0.116694,0.993168,0.000000,-0.000000
591.857828,-129.610744,344.935166,0.116694,0.993168,0.000000,-0.000000
590.119309,-128.430984,344.548838,0.116699,0.993167,-0.000006,0.000006
590.119309,-128.430984,344.548838,0.116699,0.993167,-0.000006,0.000006
588.362911,-127.253970,344.144848,0.116694,0.993168,0.000000,-0.000000
588.362911,-127.253970,344.144848,0.116694,0.993168,0.000000,-0.000000
587.657426,-125.760475,343.848475,0.116696,0.993168,-0.000001,0.000002
587.657426,-125.760475,343.848475,0.116696,0.993168,-0.000001,0.000002
586.944433,-124.270310,343.547691,0.116694,0.993168,0.000000,-0.000000
586.944433,-124.270310,343.547691,0.116694,0.993168,0.000000,-0.000000
587.387219,-122.441138,343.327137,0.116694,0.993168,0.000000,-0.000000
587.387219,-122.441138,343.327137,0.116694,0.993168,0.000000,-0.000000
587.824979,-120.610214,343.106718,0.116694,0.993168,0.000000,-0.000000
587.824979,-120.610214,343.106718,0.116694,0.993168,0.000000,-0.000000
589.441758,-118.401359,343.086917,0.116696,0.993168,-0.000002,0.000002
589.441758,-118.401359,343.086917,0.116696,0.993168,-0.000002,0.000002
591.046731,-116.180723,343.060930,0.116694,0.993168,0.000000,-0.000000
591.046731,-116.180723,343.060930,0.116694,0.993168,0.000000,-0.000000
593.885584,-113.625159,343.248379,0.116700,0.993167,-0.000008,0.000009
593.885584,-113.625159,343.248379,0.116700,0.993167,-0.000008,0.000009
596.694570,-111.042441,343.410950,0.116694,0.993168,-0.000000,-0.000000
596.694570,-111.042441,343.410950,0.116694,0.993168,-0.000000,-0.000000
